OrderID,Order date,Start date,End date,Email,CardNumber,PackageID,HotelID,Number of nights,FlightFromNumber,FlightToNumber,Hotel Name,Stars,Review Scores,PropertyStyle,Wifi,Hotel City,Hotel Country,WW Erea,Flight company- From,Flight company- Back,Gender,Birthdate,Age,GroupAge,Order Month,Order weekday,Order hour,Starting date- year,Starting date- Quarter,Starting date- Month,Number of travelers,Price per traveler,Revenue per order,Is returned customer?,Profit,temperature
531348361,11/10/2015 0:08,07/03/2016 0:00,14/03/2016 0:00,scarlet@sbcglobal.net,8861341638604810,186164147,18,8,OJ8015,PA5891,Wyndham,4,10,Luxury,True,Zunyi,China,Far East,Egyptair,Kenya Airways,O,03/08/1951 0:00,70,65+,10,1,0,2016,1,3,1,2448.855,2448.855,TRUE,1112.21375,-2
531350183,29/01/2014 15:05,23/07/2014 0:00,30/07/2014 0:00,dodong@optonline.net,2148387587937120,1704160381,154,8,PK6461,BV7700,Best Western,2,7,Beach,True,Paris,France,Europe,China Southern,SWISS,F,23/08/1985 0:00,36,35-45,1,4,15,2014,3,7,1,7794.024,7794.024,TRUE,1636.74504,37.42198879
531264109,25/02/2013 21:38,30/05/2013 0:00,05/06/2013 0:00,pcmlfau.rqnbxmtz@gmail.com,4201859498197340,696040455,219,7,WQ8590,IL6664,Hyatt,5,10,Romantic,True,Cologne,Germany,Europe,Austrian,AirAsia X,M,21/05/1985 0:00,37,35-45,2,2,21,2013,2,5,1,7775.656,7775.656,TRUE,1710.64432,11
531363888,01/11/2016 2:54,19/12/2016 0:00,22/12/2016 0:00,alias@sbcglobal.net,1014409134080290,648747476,211,4,VU6706,RG0056,Starwood,4,9,Business,True,Algiers,Algeria,Africa,Spring Japan,China Southern,O,11/09/1990 0:00,31,25-35,11,3,2,2016,4,12,2,7775.392,15550.784,TRUE,2799.14112,15
531335158,02/03/2011 6:44,05/04/2011 0:00,06/04/2011 0:00,william@msn.com,6057631574958210,1735164689,155,2,HO8314,PQ9302,Hilton,3,10,Beach,True,Tunis,Tunisia,Far East,Singapore Airlines,Sun Country,O,28/09/1951 0:00,70,65+,3,4,6,2011,2,4,6,1204.71,7228.26,TRUE,1662.4998,30.32270864
531354967,15/05/2019 22:32,20/10/2019 0:00,27/10/2019 0:00,bowmanbs@msn.com,7956045367792310,1010452936,248,8,ZU9956,ML4687,Marriott,5,8,Ski,True,Rome,Italy,Europe,Brussels Airlines,La Compagnie,M,10/03/1996 0:00,26,25-35,5,4,22,2019,4,10,1,11682.55,11682.55,TRUE,2453.3355,-13.35921994
531343228,17/05/2017 19:01,19/09/2017 0:00,23/09/2017 0:00,NULL,9712944139753460,1010452936,248,5,ZU9956,ML4687,Marriott,5,5,Ski,True,Rome,Italy,Europe,Brussels Airlines,La Compagnie,F,NULL,#VALUE!,,5,4,19,2017,3,9,1,11682.55,11682.55,FALSE,2219.6845,-17.57647512
531373209,27/06/2016 6:08,15/11/2016 0:00,24/11/2016 0:00,terjesa@verizon.net,5032982989192210,1010452936,248,10,ZU9956,ML4687,Marriott,5,7,Ski,True,Rome,Italy,Europe,Brussels Airlines,La Compagnie,M,11/04/1973 0:00,49,45-55,6,2,6,2016,4,11,1,11682.55,11682.55,TRUE,2336.51,-17.79633852
1282580484,15/10/2016 2:04,25/01/2017 0:00,02/02/2017 0:00,lrssytr.wocgrgnc@gmail.com,2562867774283150,567140730,51,9,WU1417,JE3098,Hilton,4,7,Luxury,True,Islamabad,Pakistan,Asia,Southwest,Vietnam Airlines,F,03/06/1962 0:00,60,55-65,10,7,2,2017,1,1,1,9670.2355,9670.2355,TRUE,3034.26123,14
531339647,01/09/2011 17:06,04/01/2012 0:00,10/01/2012 0:00,unreal@gmail.com,7986891891870260,567140730,51,7,WU1417,JE3098,Hilton,4,9,Luxury,True,Islamabad,Pakistan,Asia,Southwest,Vietnam Airlines,F,07/06/1989 0:00,33,25-35,9,5,17,2012,1,1,1,9670.2355,9670.2355,TRUE,3034.26123,20
531364940,12/04/2014 22:12,16/09/2014 0:00,18/09/2014 0:00,madler@outlook.com,2797983948475520,356293219,31,3,NR7906,QW4247,Starwood,5,7,Ski,False,Caloocan,Philippines,Far East,AirAsia,Porter,F,12/10/1951 0:00,70,65+,4,7,22,2014,3,9,7,5920.675,41444.725,TRUE,7874.49775,-4.985771157
531345948,28/04/2017 3:59,18/08/2017 0:00,19/08/2017 0:00,dunstan@verizon.net,4292394276226080,1934499109,236,2,YP5403,TE2145,Best Western,4,6,Business,True,Tainan,Taiwan,Far East,Spirit,Aeroflot,M,12/10/1951 0:00,70,65+,4,6,3,2017,3,8,7,1570.244571,10991.712,TRUE,2088.42528,10
531345448,13/11/2017 20:55,13/02/2018 0:00,14/02/2018 0:00,lridener@sbcglobal.net,6950849752437010,356293219,31,2,NR7906,QW4247,Starwood,5,10,Ski,False,Caloocan,Philippines,Far East,AirAsia,Porter,M,14/10/1951 0:00,70,65+,11,2,20,2018,1,2,7,5280.45,36963.15,TRUE,11828.208,-8.921255861
531370615,22/02/2016 5:21,07/06/2016 0:00,12/06/2016 0:00,multiplx@comcast.net,7617043675002470,819865893,70,6,AR5708,WH8816,Accor,2,5,Beach,True,Singapore,Singapore,Far East,Royal Brunei,Iberia,F,17/10/1951 0:00,70,65+,2,2,5,2016,2,6,7,718.5805714,5030.064,TRUE,1207.21536,39.14144321
531333181,20/11/2019 9:30,26/11/2019 0:00,04/12/2019 0:00,oracle@outlook.com,5159194104457160,1249372409,113,9,EF2734,RZ0311,Hyatt,2,4,Business,True,Mumbai,India,Far East,Sun Country,Avianca,F,20/10/1951 0:00,70,65+,11,4,9,2019,4,11,7,1733.927143,12137.49,TRUE,2427.498,6
531366505,13/01/2014 19:10,22/02/2014 0:00,01/03/2014 0:00,schumer@live.com,8032570271244560,204142963,19,8,YQ7028,EC5937,Choice,3,9,Business,True,Omsk,Russia,Europe,EVA Air,TUIfly,O,17/05/1971 0:00,51,45-55,1,2,19,2014,1,2,1,7519.52,7519.52,TRUE,2406.2464,15
531227048,23/02/2018 12:43,20/08/2018 0:00,22/08/2018 0:00,NULL,4008564004685820,1457259296,132,3,EX3461,UD4995,Starwood,5,10,Spa/Wellness,True,Algiers,Algeria,Africa,Southwest,Peach,F,NULL,#VALUE!,,2,6,12,2018,3,8,1,9519.504,9519.504,FALSE,1428.70576,20
531360232,30/07/2011 18:59,07/08/2011 0:00,15/08/2011 0:00,shazow@mac.com,2797911249477260,1457259296,132,9,EX3461,UD4995,Starwood,4,5,Spa/Wellness,True,Algiers,Algeria,Africa,Southwest,Peach,F,15/07/1976 0:00,45,45-55,7,7,18,2011,3,8,1,9519.504,9519.504,TRUE,1428.70576,13
531353841,25/06/2016 18:12,28/08/2016 0:00,05/09/2016 0:00,peoplesr@sbcglobal.net,2262892509011570,1457259296,132,9,EX3461,UD4995,Starwood,4,9,Spa/Wellness,True,Algiers,Algeria,Africa,Southwest,Peach,F,11/03/1970 0:00,52,45-55,6,7,18,2016,3,8,1,9519.504,9519.504,TRUE,1428.70576,16
531340976,01/06/2011 5:30,21/07/2011 0:00,03/08/2011 0:00,munge@msn.com,8577497026585390,896896960,75,14,EE6329,ZC6990,Hyatt,4,7,Ski,True,Campinas,Brazil,Latin America,Air Serbia,Thomas Cook Airlines,F,15/10/1999,22,-25,6,4,5,2011,3,7,1,11496.874,11496.874,TRUE,2414.34354,-6.158218959
531358959,24/07/2011 14:10,06/08/2011 0:00,07/08/2011 0:00,redingtn@msn.com,5907842384608640,105871207,198,2,UO6380,MS3938,Starwood,2,6,Beach,True,Yerevan,Armenia,Europe,Spirit,Swoop,F,19/08/1955 0:00,66,65+,7,1,14,2011,3,8,2,7491.16,14982.32,TRUE,2846.6408,26.89834096
531347092,19/06/2011 18:13,17/08/2011 0:00,24/08/2011 0:00,hedwig@hotmail.com,5838927394638070,105871207,198,8,UO6380,MS3938,Starwood,2,7,Beach,True,Yerevan,Armenia,Europe,Spirit,Swoop,O,02/02/1968 0:00,54,45-55,6,1,18,2011,3,8,2,7491.16,14982.32,TRUE,2846.6408,34.57429172
531362028,01/10/2019 2:22,20/10/2019 0:00,24/10/2019 0:00,monopole@att.net,8651451587307090,296643620,26,5,LJ7468,FZ7784,Best Western,5,9,Luxury,True,Lima,Peru,Latin America,Aer Lingus,Xiamen Airlines,F,29/05/1971,51,45-55,10,3,2,2019,4,10,2,9489.2525,18978.505,TRUE,4825.48605,12
531341725,10/08/2017 17:23,12/10/2017 0:00,15/10/2017 0:00,kwcdaqm.tnhmfgcpbq@gmail.com,8925796540313940,296643620,26,4,LJ7468,FZ7784,Best Western,4,4,Luxury,True,Lima,Peru,Latin America,Aer Lingus,Xiamen Airlines,M,13/01/1997,25,-25,8,5,17,2017,4,10,2,9489.2525,18978.505,TRUE,4825.48605,14
531368619,17/09/2018 1:12,05/11/2018 0:00,06/11/2018 0:00,bjornk@me.com,5203350556930200,296643620,26,2,LJ7468,FZ7784,Best Western,5,9,Luxury,True,Lima,Peru,Latin America,Aer Lingus,Xiamen Airlines,F,10/07/1992,29,25-35,9,2,1,2018,4,11,2,9489.2525,18978.505,TRUE,4595.701,11
531375172,26/03/2014 2:55,11/09/2014 0:00,14/09/2014 0:00,aegreene@optonline.net,7037854201111050,1043549192,227,4,XJ6574,UD7715,InterContinental,3,9,Business,True,Phnom Penh,Cambodia,Far East,Oman Air,Delta,O,07/12/1951 0:00,70,65+,3,4,2,2014,3,9,3,943.58,2830.74,TRUE,537.8406,22
531375138,06/01/2018 9:08,05/05/2018 0:00,11/05/2018 0:00,pmint@msn.com,7740925493196020,1219383310,111,7,AC6808,PR5322,Hilton,3,5,Beach,False,New York City,United States,North America,EL AL,Scoot Airlines,F,15/06/1993,29,25-35,1,7,9,2018,2,5,1,7405.426,7405.426,TRUE,1629.19372,31.57400413
531350152,05/04/2018 13:28,29/05/2018 0:00,10/06/2018 0:00,oster@yahoo.ca,2568054818599260,1219383310,111,13,AC6808,PR5322,Hilton,5,4,Beach,False,New York City,United States,North America,EL AL,Scoot Airlines,F,ALUE!,#VALUE!,,4,5,13,2018,2,5,1,7405.426,7405.426,TRUE,1629.19372,28.54453961
531362336,02/02/2013 13:36,02/06/2013 0:00,03/06/2013 0:00,henkp@msn.com,5056890669534460,1761093595,209,2,VR9770,KB4181,Marriott,3,5,Beach,True,Hamburg,Germany,Europe,LATAM Brasil,Azores Airlines,F,09/09/1998 0:00,23,-25,2,7,13,2013,2,6,1,7401.036,7401.036,TRUE,1776.24864,31.39819524
531337319,02/05/2018 16:01,29/10/2018 0:00,06/11/2018 0:00,scarolan@optonline.net,7030177879315270,1550716243,139,9,AF6854,FQ6120,Best Western,4,5,Beach,True,New York City,United States,North America,Cathay Pacific,Air Transat,F,01/10/1993,28,25-35,5,4,16,2018,4,10,2,7366.2075,14732.415,TRUE,3093.80715,30.16459056
531342727,05/04/2018 20:35,09/09/2018 0:00,21/09/2018 0:00,msroth@verizon.net,9505243679046900,1550716243,139,13,AF6854,FQ6120,Best Western,5,10,Beach,True,New York City,United States,North America,Cathay Pacific,Air Transat,M,05/12/2000,21,-25,4,5,20,2018,3,9,2,7366.2075,14732.415,TRUE,2799.15885,29.45915353
2092200665,31/08/2016 2:39,18/09/2016 0:00,23/09/2016 0:00,,6964708209081290,1550716243,139,6,AF6854,FQ6120,Best Western,3,8,Beach,True,New York City,United States,North America,Cathay Pacific,Air Transat,F,29/07/2002,19,-25,8,4,2,2016,3,9,2,7366.2075,14732.415,FALSE,2799.15885,33.52961532
531342255,13/06/2019 1:48,31/10/2019 0:00,08/11/2019 0:00,nighthawk@hotmail.com,9266347546314450,1550716243,139,9,AF6854,FQ6120,Best Western,3,8,Beach,True,New York City,United States,North America,Cathay Pacific,Air Transat,F,29/07/1999,22,-25,6,5,1,2019,4,10,2,7366.2075,14732.415,TRUE,3093.80715,34.01522837
531356217,25/11/2010 6:54,20/04/2011 0:00,24/04/2011 0:00,ihwjqcet.fmupeidwiz@gmail.com,1208048738113420,1550716243,139,5,AF6854,FQ6120,Best Western,5,9,Beach,True,New York City,United States,North America,Cathay Pacific,Air Transat,M,03/01/1982,40,35-45,11,5,6,2011,2,4,2,7366.2075,14732.415,TRUE,3388.45545,37.08413947
531373938,15/03/2016 9:02,29/08/2016 0:00,02/09/2016 0:00,ullnqbtj.bqgggwlktr@gmail.com,1304530650429160,588825347,55,5,XL1140,VK4400,Choice,1,10,Beach,True,Campinas,Brazil,Latin America,Ryanair,Middle East Airlines,F,04/06/1996,26,25-35,3,3,9,2016,3,8,2,7360.08,14720.16,TRUE,2796.8304,39.74991649
531370798,29/06/2019 12:33,12/08/2019 0:00,17/08/2019 0:00,noticias@live.com,9918460725271290,588825347,55,6,XL1140,VK4400,Choice,1,7,Beach,True,Campinas,Brazil,Latin America,Ryanair,Middle East Airlines,M,18/03/1978,44,35-45,6,7,12,2019,3,8,2,7360.08,14720.16,TRUE,2796.8304,34.77444481
531366303,01/04/2019 13:31,25/08/2019 0:00,03/09/2019 0:00,aegreene@optonline.net,7037854201111050,349195825,31,10,QR5057,VP4099,Starwood,5,10,Ski,False,Caloocan,Philippines,Far East,S7 Airlines,Regional Express,O,07/12/1951 0:00,70,65+,4,2,13,2019,3,8,6,4375.872,26255.232,TRUE,4988.49408,-7.105173069
661090210,16/07/2018 11:35,14/12/2018 0:00,19/12/2018 0:00,jnolan@mac.com,2244647328653960,1565669051,140,6,AN4846,QG3489,Accor,5,8,Beach,True,New York City,United States,North America,CEBU Pacific Air,Aer Lingus,F,23/05/1964,58,55-65,7,2,11,2018,4,12,1,7313.141,7313.141,TRUE,1316.36538,33.73571714
531368089,18/05/2017 17:29,01/09/2017 0:00,04/09/2017 0:00,nweaver@hotmail.com,2060864798872920,648747476,211,4,VU6706,RG0056,Starwood,3,9,Business,True,Algiers,Algeria,Africa,Spring Japan,China Southern,O,15/12/1955 0:00,66,65+,5,5,17,2017,3,9,2,7289.43,14578.86,TRUE,2769.9834,19
531367861,16/10/2012 6:55,22/11/2012 0:00,28/11/2012 0:00,satishr@yahoo.ca,9918460725270840,648747476,211,7,VU6706,RG0056,Starwood,3,9,Business,True,Algiers,Algeria,Africa,Spring Japan,China Southern,F,16/06/1956 0:00,66,65+,10,3,6,2012,4,11,2,7289.43,14578.86,TRUE,2915.772,27
531349649,18/08/2018 18:28,03/11/2018 0:00,08/11/2018 0:00,pfitza@live.com,5062430230854990,648747476,211,6,VU6706,RG0056,Starwood,3,9,Business,True,Algiers,Algeria,Africa,Spring Japan,China Southern,F,29/01/1977 0:00,45,35-45,8,7,18,2018,4,11,2,7289.43,14578.86,TRUE,2915.772,22
531356122,17/06/2011 4:23,15/09/2011 0:00,19/09/2011 0:00,jandrese@mac.com,2095067762482050,648747476,211,5,VU6706,RG0056,Starwood,4,7,Business,True,Algiers,Algeria,Africa,Spring Japan,China Southern,F,30/10/1951 0:00,70,65+,6,6,4,2011,3,9,2,7289.43,14578.86,TRUE,2769.9834,16
531372111,09/09/2013 7:31,21/12/2013 0:00,27/12/2013 0:00,ekwobvh.coqmvktp@gmail.com,3253042515050890,406180558,239,7,YT0832,KO9181,Best Western,5,8,Luxury,True,Fortaleza,Brazil,Latin America,Turkish Airlines,Icelandair,O,26/11/1975,46,45-55,9,2,7,2013,4,12,1,9202.576,9202.576,TRUE,2016.46368,9
531350503,08/04/2012 23:40,31/05/2012 0:00,01/06/2012 0:00,mwandel@sbcglobal.net,5592164960055820,1581912613,227,2,XJ7432,SO5633,InterContinental,5,9,Business,True,Phnom Penh,Cambodia,Far East,Finnair,flydubai,O,13/03/1952 0:00,70,65+,4,1,23,2012,2,5,6,1437.685667,8626.114,TRUE,1897.74508,21
531343793,20/04/2015 2:23,24/09/2015 0:00,02/10/2015 0:00,arathi@icloud.com,9918460725270600,917988621,206,9,VK4400,WQ8590,Wyndham,1,10,Family,True,Lucknow,India,Far East,Middle East Airlines,Austrian,O,22/03/1952 0:00,70,65+,4,2,2,2015,3,9,1,2445.456,2445.456,FALSE,464.63664,30
531373296,26/09/2015 17:56,27/09/2015 0:00,30/09/2015 0:00,smartfart@msn.com,9272971960400250,1851881409,165,4,AG9298,YO3057,Hilton,5,5,Romantic,True,Bangkok,Thailand,Far East,LATAM Brasil,SAS,O,31/03/1952 0:00,70,65+,9,7,17,2015,3,9,4,2451.24,9804.96,TRUE,1862.9424,15
531349123,23/07/2012 1:34,27/08/2012 0:00,30/08/2012 0:00,smartfart@msn.com,9272971960400250,626265450,56,4,KK8027,EK8373,Wyndham,3,10,Beach,True,Hiroshima,Japan,Far East,Austrian,InterJet,O,31/03/1952 0:00,70,65+,7,2,1,2012,3,8,7,774.6811429,5422.768,TRUE,1030.32592,38.78452585
531375517,23/05/2018 8:17,06/07/2018 0:00,10/07/2018 0:00,harryh@msn.com,3628238422691660,1010452936,248,5,ZU9956,ML4687,Marriott,5,4,Ski,True,Rome,Italy,Europe,Brussels Airlines,La Compagnie,F,21/06/1950 0:00,72,65+,5,4,8,2018,3,7,1,11170.38,11170.38,TRUE,2345.7798,-21.66840453
531344143,12/05/2012 12:48,31/08/2012 0:00,04/09/2012 0:00,jrkorson@live.com,9918460725271180,359692818,31,5,RZ7584,UH9418,Starwood,5,9,Ski,False,Caloocan,Philippines,Far East,Germanwings,Czech Airlines,F,29/04/1952 0:00,70,65+,5,7,12,2012,3,8,4,6964.052,27856.208,TRUE,5292.67952,-15.45899163
531375994,19/07/2019 1:32,17/08/2019 0:00,20/08/2019 0:00,jrkorson@live.com,9918460725271180,449806721,41,4,YP5403,RP2951,Starwood,3,10,Family,True,Kuala Lumpur,Malaysia,Far East,Spirit,Hawaiian Airlines,F,29/04/1952 0:00,70,65+,7,6,1,2019,3,8,3,2461.295,7383.885,TRUE,1402.93815,13
530949381,07/08/2013 5:35,02/12/2013 0:00,04/12/2013 0:00,nanop@msn.com,2623240885842200,20951210,1,3,AC6808,PR5322,Wyndham,5,9,Romantic,True,New York City,United States,North America,EL AL,Scoot Airlines,F,11/08/1957,64,55-65,8,4,5,2013,4,12,2,7142.792,14285.584,FALSE,2571.40512,12
531333846,16/08/2018 15:30,26/12/2018 0:00,30/12/2018 0:00,NULL,5437490400727940,1488839400,249,5,ZU9956,JF8271,Accor,4,7,Spa/Wellness,True,Barcelona,Spain,Europe,Brussels Airlines,Air India,F,NULL,#VALUE!,,8,5,15,2018,4,12,1,9110.432,9110.432,FALSE,1279.87776,14
531359733,24/11/2014 16:09,22/12/2014 0:00,29/12/2014 0:00,yenya@comcast.net,6405555016914120,1761093595,209,8,VR9770,KB4181,Marriott,4,5,Beach,True,Hamburg,Germany,Europe,LATAM Brasil,Azores Airlines,F,12/06/1951 0:00,71,65+,11,2,16,2014,4,12,1,7092.6595,7092.6595,TRUE,1276.67871,26.3696701
531374816,20/09/2014 7:24,20/12/2014 0:00,02/01/2015 0:00,johnh@yahoo.ca,6291579037648910,1761093595,209,14,VR9770,KB4181,Marriott,4,7,Beach,True,Hamburg,Germany,Europe,LATAM Brasil,Azores Airlines,O,08/08/1990 0:00,31,25-35,9,7,7,2014,4,12,1,7092.6595,7092.6595,TRUE,1276.67871,29.64489644
531333595,26/08/2010 6:46,02/01/2011 0:00,03/01/2011 0:00,atmarks@mac.com,5334603230616290,1761093595,209,2,VR9770,KB4181,Marriott,1,10,Beach,True,Hamburg,Germany,Europe,LATAM Brasil,Azores Airlines,F,24/04/1995 0:00,27,25-35,8,5,6,2011,1,1,1,7092.6595,7092.6595,TRUE,1844.09147,33.3921908
531349140,11/07/2014 0:51,10/11/2014 0:00,11/11/2014 0:00,kawasaki@live.com,6655204174020140,1174836330,105,2,CA0099,TK2675,Carlson,4,7,Business,True,Zunyi,China,Far East,S7 Airlines,Dragonair,F,12/05/1952 0:00,70,65+,7,6,0,2014,4,11,1,1556.9,1556.9,TRUE,311.38,16
531347116,08/10/2017 18:56,12/11/2017 0:00,13/11/2017 0:00,sthomas@optonline.net,4293106289871290,1457259296,132,2,EX3461,UD4995,Starwood,4,4,Spa/Wellness,True,Algiers,Algeria,Africa,Southwest,Peach,F,22/10/1973 0:00,48,45-55,10,1,18,2017,4,11,1,9049.535,9049.535,TRUE,1409.907,11
531152069,09/08/2012 2:23,07/09/2012 0:00,13/09/2012 0:00,darin@yahoo.com,3598254255681600,1457259296,132,7,EX3461,UD4995,Starwood,4,9,Spa/Wellness,True,Algiers,Algeria,Africa,Southwest,Peach,F,21/07/1994 0:00,27,25-35,8,5,2,2012,3,9,1,9049.535,9049.535,TRUE,1339.41165,12
531294552,07/08/2018 2:12,19/10/2018 0:00,23/10/2018 0:00,rsmartin@me.com,4332118316746970,1457259296,132,5,EX3461,UD4995,Starwood,4,8,Spa/Wellness,True,Algiers,Algeria,Africa,Southwest,Peach,O,30/11/1962 0:00,59,55-65,8,3,2,2018,4,10,1,9049.535,9049.535,TRUE,1480.40235,18
531348242,02/09/2019 16:56,11/09/2019 0:00,15/09/2019 0:00,dbrobins@yahoo.ca,9918460725270770,1715143805,154,5,UG9305,HJ0716,Best Western,4,9,Beach,True,Paris,France,Europe,Thomas Cook Airlines,Vueling Airlines,F,03/07/1971 0:00,51,45-55,9,2,16,2019,3,9,1,7026.648,7026.648,TRUE,1335.06312,26.6010597
2025100717,10/01/2013 1:35,05/06/2013 0:00,09/06/2013 0:00,,1625519718970460,1715143805,154,5,UG9305,HJ0716,Best Western,3,9,Beach,True,Paris,France,Europe,Thomas Cook Airlines,Vueling Airlines,F,NULL,#VALUE!,,1,5,1,2013,2,6,1,7026.648,7026.648,FALSE,1686.39552,28.96950302
531365174,15/07/2011 14:01,19/12/2011 0:00,22/12/2011 0:00,tubesteak@me.com,5583788929929300,1053450361,93,4,NF9057,ZR2093,Best Western,4,6,Spa/Wellness,True,Lima,Peru,Latin America,AtlasGlobal,La Compagnie,M,01/03/1962,60,55-65,7,6,14,2011,4,12,2,8992.232,17984.464,TRUE,2517.20352,9
531335949,11/11/2013 18:18,05/05/2014 0:00,09/05/2014 0:00,NULL,6382827949300430,296643620,26,5,LJ7468,FZ7784,Best Western,5,10,Luxury,True,Lima,Peru,Latin America,Aer Lingus,Xiamen Airlines,F,NULL,#VALUE!,,11,2,18,2014,2,5,2,8989.969,17979.938,FALSE,4835.58636,14
1376435059,11/05/2014 11:39,16/05/2014 0:00,20/05/2014 0:00,ytrvaqk.kdorjqt@gmail.com,1355724089901860,296643620,26,5,LJ7468,FZ7784,Best Western,4,5,Luxury,True,Lima,Peru,Latin America,Aer Lingus,Xiamen Airlines,M,02/02/1980,42,35-45,5,1,11,2014,2,5,2,8989.969,17979.938,TRUE,4835.58636,10
531364059,21/05/2011 5:18,14/08/2011 0:00,16/08/2011 0:00,kawasaki@live.com,6655204174020140,1641553156,147,3,JA6074,KB4181,Best Western,4,7,Business,True,Wuhan,China,Far East,SWISS,Azores Airlines,F,12/05/1952 0:00,70,65+,5,7,5,2011,3,8,5,1293.68,6468.4,TRUE,1228.996,13
531334820,10/05/2019 21:19,22/09/2019 0:00,24/09/2019 0:00,yangyan@me.com,5898233168952110,588825347,55,3,XL1140,VK4400,Choice,1,4,Beach,True,Campinas,Brazil,Latin America,Ryanair,Middle East Airlines,F,13/11/1986,35,35-45,5,6,21,2019,3,9,2,6900.075,13800.15,TRUE,2622.0285,33.21378841
531345418,28/07/2018 9:52,19/09/2018 0:00,25/09/2018 0:00,wayward@verizon.net,3476967553741260,588825347,55,7,XL1140,VK4400,Choice,5,6,Beach,True,Campinas,Brazil,Latin America,Ryanair,Middle East Airlines,F,28/03/2002,20,-25,7,7,9,2018,3,9,2,6900.075,13800.15,TRUE,2622.0285,38.57678792
531366170,22/05/2017 6:24,08/09/2017 0:00,11/09/2017 0:00,treeves@live.com,7868053022161120,588825347,55,4,XL1140,VK4400,Choice,5,9,Beach,True,Campinas,Brazil,Latin America,Ryanair,Middle East Airlines,O,01/09/1993,28,25-35,5,2,6,2017,3,9,2,6900.075,13800.15,TRUE,2622.0285,39.7612968
1892979056,04/06/2017 8:43,08/09/2017 0:00,15/09/2017 0:00,dodong@optonline.net,2148387587937120,588825347,55,8,XL1140,VK4400,Choice,4,4,Beach,True,Campinas,Brazil,Latin America,Ryanair,Middle East Airlines,F,08/08/1990,31,25-35,6,1,8,2017,3,9,2,6900.075,13800.15,TRUE,2622.0285,32.58019263
859325891,11/07/2013 20:42,29/10/2013 0:00,02/11/2013 0:00,kostas@me.com,1680780560035810,588825347,55,5,XL1140,VK4400,Choice,2,9,Beach,True,Campinas,Brazil,Latin America,Ryanair,Middle East Airlines,M,18/05/1984,38,35-45,7,5,20,2013,4,10,2,6900.075,13800.15,TRUE,2898.0315,34.71336165
531356116,17/01/2015 17:04,05/05/2015 0:00,08/05/2015 0:00,greear@verizon.net,7360532664306240,1236399404,242,4,ZC9429,CO7186,Marriott,4,7,Spa/Wellness,True,Zunyi,China,Far East,Japan Airlines,Iberia,F,25/05/1952 0:00,70,65+,1,7,17,2015,2,5,4,4166.353,16665.412,TRUE,1906.39064,24
531373359,16/02/2016 4:45,09/03/2016 0:00,15/03/2016 0:00,greear@verizon.net,7360532664306240,222410365,21,7,RI3961,US3899,Wyndham,5,5,Luxury,False,Santiago,Philippines,Far East,Air Canada,Condor,F,25/05/1952 0:00,70,65+,2,3,4,2016,1,3,6,2872.144167,17232.865,TRUE,7308.21625,18
531375513,26/07/2016 7:37,01/01/2017 0:00,03/01/2017 0:00,greear@verizon.net,7360532664306240,190046085,18,3,CA0099,TK2675,Wyndham,4,10,Luxury,True,Zunyi,China,Far East,S7 Airlines,Dragonair,F,25/05/1952 0:00,70,65+,7,3,7,2017,1,1,4,2498.930375,9995.7215,TRUE,4678.88759,-2
531352471,06/10/2016 21:28,02/02/2017 0:00,11/02/2017 0:00,killmenow@me.com,1659731980226810,257807279,23,10,CI2674,OG2298,Accor,5,10,Romantic,True,Zhongshan,China,Far East,Air Italy,Scoot Airlines,F,09/07/1952 0:00,70,65+,10,5,21,2017,1,2,5,205.242,1026.21,TRUE,328.3872,22
531346087,21/04/2017 14:16,27/07/2017 0:00,29/07/2017 0:00,harryh@msn.com,3628238422691660,1550716243,139,3,AF6854,FQ6120,Best Western,3,5,Beach,True,New York City,United States,North America,Cathay Pacific,Air Transat,F,ALUE!,#VALUE!,,4,6,14,2017,3,7,2,6875.127,13750.254,TRUE,2887.55334,28.82734361
531369350,08/10/2019 6:10,18/10/2019 0:00,19/10/2019 0:00,schumer@verizon.net,5522947881093000,2034460021,227,2,XJ6574,DP5797,InterContinental,3,10,Business,True,Phnom Penh,Cambodia,Far East,Oman Air,Croatia Airlines,F,09/10/1952 0:00,69,65+,10,3,6,2019,4,10,2,3220.8225,6441.645,TRUE,1352.74545,19
531370600,26/04/2016 1:03,23/05/2016 0:00,26/05/2016 0:00,schumer@verizon.net,5522947881093000,136737921,13,4,CC9754,EV0468,Wyndham,4,9,Family,True,Mumbai,India,Far East,IndiGo Airlines,Transavia Airlines,F,09/10/1952 0:00,69,65+,4,3,1,2016,2,5,4,2286.774,9147.096,TRUE,2012.36112,32
531333989,27/06/2014 1:56,12/11/2014 0:00,12/11/2014 0:00,schumer@verizon.net,5522947881093000,445103145,236,1,YO3057,CA0099,Best Western,2,4,Business,True,Tainan,Taiwan,Far East,SAS,S7 Airlines,F,09/10/1952 0:00,69,65+,6,6,1,2014,4,11,5,2203.362,11016.81,TRUE,2203.362,16
531344760,11/06/2011 15:54,24/10/2011 0:00,02/11/2011 0:00,ismail@me.com,7636593521097220,993982550,220,10,WV8485,JZ0457,Best Western,4,4,Luxury,True,Saitama,Japan,Far East,Cathay Pacific,Tunis Air,M,20/11/1952 0:00,69,65+,6,7,15,2011,4,10,3,6342.505,19027.515,TRUE,5255.77815,3
